export_id,gender,age,edu,smoke,drink
62185,female,21.0,bachelor's degree,never smokes,never drinks
62186,female,18.0,bachelor's degree,never smokes,never drinks
62187,female,19.0,bachelor's degree,never smokes,never drinks
62188,female,20.0,bachelor's degree,never smokes,never drinks
62189,female,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62190,female,20.0,bachelor's degree,never smokes,never drinks
62191,male,21.0,bachelor's degree,never smokes,never drinks
62192,male,19.0,bachelor's degree,never smokes,never drinks
62193,female,18.0,bachelor's degree,never smokes,never drinks
62194,female,20.0,bachelor's degree,never smokes,never drinks
62195,female,21.0,bachelor's degree,never smokes,never drinks
62196,female,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62197,female,19.0,bachelor's degree,never smokes,never drinks
62198,female,18.0,bachelor's degree,never smokes,never drinks
62199,male,18.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62200,female,19.0,bachelor's degree,never smokes,never drinks
62201,female,17.0,bachelor's degree,never smokes,never drinks
62202,female,19.0,bachelor's degree,never smokes,never drinks
62203,female,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62204,female,21.0,bachelor's degree,never smokes,never drinks
62205,male,23.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
62206,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62207,female,21.0,bachelor's degree,never smokes,never drinks
62208,male,19.0,bachelor's degree,never smokes,never drinks
62209,female,19.0,bachelor's degree,never smokes,never drinks
62210,male,20.0,bachelor's degree,never smokes,never drinks
62211,male,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62212,male,22.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62213,female,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62214,female,19.0,bachelor's degree,never smokes,never drinks
62215,female,21.0,bachelor's degree,never smokes,never drinks
62216,male,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62217,female,20.0,bachelor's degree,never smokes,never drinks
62218,male,17.0,bachelor's degree,never smokes,never drinks
62219,female,19.0,bachelor's degree,never smokes,never drinks
62220,female,18.0,bachelor's degree,never smokes,never drinks
62221,female,20.0,bachelor's degree,never smokes,never drinks
62222,male,22.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62223,female,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62224,male,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62225,female,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62226,female,17.0,bachelor's degree,never smokes,never drinks
62227,male,20.0,bachelor's degree,never smokes,never drinks
62228,female,19.0,bachelor's degree,never smokes,never drinks
62229,female,21.0,bachelor's degree,never smokes,never drinks
62230,male,18.0,bachelor's degree,never smokes,never drinks
62231,female,20.0,bachelor's degree,never smokes,never drinks
62232,female,18.0,bachelor's degree,never smokes,never drinks
62233,male,20.0,bachelor's degree,never smokes,never drinks
62234,female,21.0,master's degree,never smokes,never drinks
62235,female,22.0,bachelor's degree,never smokes,never drinks
62236,female,19.0,bachelor's degree,never smokes,never drinks
62237,female,19.0,bachelor's degree,never smokes,never drinks
62238,female,22.0,bachelor's degree,never smokes,never drinks
62239,female,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62240,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62241,female,19.0,bachelor's degree,never smokes,never drinks
62242,male,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62243,male,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62244,female,18.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62245,male,21.0,bachelor's degree,never smokes,never drinks
62246,female,19.0,bachelor's degree,never smokes,never drinks
62247,female,18.0,bachelor's degree,never smokes,never drinks
62248,female,21.0,bachelor's degree,never smokes,never drinks
62249,male,20.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
62250,female,18.0,bachelor's degree,never smokes,never drinks
62251,female,22.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62252,female,20.0,bachelor's degree,never smokes,never drinks
62253,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62254,male,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62255,female,19.0,bachelor's degree,never smokes,never drinks
62256,female,21.0,bachelor's degree,never smokes,never drinks
62257,male,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62258,male,19.0,bachelor's degree,never smokes,never drinks
62259,female,20.0,bachelor's degree,never smokes,never drinks
62260,female,19.0,bachelor's degree,never smokes,never drinks
62261,male,22.0,bachelor's degree,never smokes,never drinks
62262,male,19.0,bachelor's degree,never smokes,never drinks
62263,male,20.0,bachelor's degree,never smokes,never drinks
62264,female,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62265,female,18.0,bachelor's degree,never smokes,never drinks
62266,female,19.0,bachelor's degree,never smokes,never drinks
62267,male,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62268,female,18.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62269,male,19.0,bachelor's degree,never smokes,never drinks
62270,male,18.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
62271,female,18.0,bachelor's degree,never smokes,never drinks
62272,female,19.0,bachelor's degree,never smokes,never drinks
62273,male,19.0,bachelor's degree,never smokes,never drinks
62274,male,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62275,male,19.0,doctorate degree,occasional smoker (cumulative smoking <10 packs),never drinks
62276,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62277,female,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62278,male,20.0,bachelor's degree,never smokes,never drinks
62279,female,18.0,bachelor's degree,never smokes,never drinks
62280,female,19.0,bachelor's degree,never smokes,never drinks
62281,male,18.0,bachelor's degree,never smokes,never drinks
62282,male,19.0,bachelor's degree,never smokes,never drinks
62283,female,20.0,bachelor's degree,never smokes,never drinks
62284,male,19.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),current regular drinker (more than once a week)
62285,female,20.0,bachelor's degree,never smokes,never drinks
62286,female,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62287,female,19.0,bachelor's degree,never smokes,never drinks
62288,female,18.0,bachelor's degree,never smokes,never drinks
62289,male,17.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
62290,female,18.0,bachelor's degree,never smokes,never drinks
62291,female,20.0,bachelor's degree,never smokes,never drinks
62292,female,23.0,bachelor's degree,never smokes,never drinks
62293,female,19.0,bachelor's degree,never smokes,never drinks
62294,female,20.0,bachelor's degree,never smokes,never drinks
62295,female,19.0,bachelor's degree,never smokes,never drinks
62296,female,18.0,bachelor's degree,never smokes,never drinks
62297,female,21.0,bachelor's degree,never smokes,never drinks
62298,female,21.0,bachelor's degree,never smokes,never drinks
62299,male,18.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62300,female,19.0,bachelor's degree,never smokes,never drinks
62302,male,20.0,bachelor's degree,never smokes,never drinks
62303,female,19.0,bachelor's degree,never smokes,never drinks
62304,female,19.0,bachelor's degree,never smokes,never drinks
62305,female,21.0,bachelor's degree,never smokes,never drinks
62306,female,18.0,bachelor's degree,never smokes,never drinks
62307,male,22.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62308,female,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62309,male,20.0,bachelor's degree,never smokes,never drinks
62310,female,18.0,bachelor's degree,never smokes,never drinks
62311,female,18.0,bachelor's degree,never smokes,never drinks
62312,female,17.0,bachelor's degree,never smokes,never drinks
62313,female,18.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62314,female,18.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62315,female,17.0,bachelor's degree,never smokes,never drinks
62316,male,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62317,female,19.0,bachelor's degree,never smokes,never drinks
62318,female,21.0,bachelor's degree,never smokes,never drinks
62319,female,22.0,bachelor's degree,never smokes,never drinks
62320,male,18.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62321,male,21.0,bachelor's degree,never smokes,never drinks
62322,male,20.0,bachelor's degree,never smokes,never drinks
62323,female,18.0,bachelor's degree,never smokes,never drinks
62324,male,18.0,bachelor's degree,never smokes,never drinks
62325,female,18.0,bachelor's degree,never smokes,never drinks
62326,female,20.0,bachelor's degree,never smokes,never drinks
62327,male,18.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62328,female,20.0,bachelor's degree,never smokes,never drinks
62329,male,19.0,bachelor's degree,never smokes,never drinks
62330,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62331,female,19.0,bachelor's degree,never smokes,never drinks
62332,female,19.0,bachelor's degree,never smokes,never drinks
62333,female,19.0,bachelor's degree,never smokes,never drinks
62334,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62335,female,19.0,bachelor's degree,never smokes,never drinks
62336,female,19.0,bachelor's degree,never smokes,never drinks
62337,female,19.0,bachelor's degree,never smokes,never drinks
62338,male,22.0,bachelor's degree,never smokes,never drinks
62339,male,20.0,bachelor's degree,never smokes,never drinks
62340,female,18.0,bachelor's degree,never smokes,never drinks
62341,male,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62342,female,20.0,bachelor's degree,never smokes,never drinks
62343,female,21.0,bachelor's degree,never smokes,never drinks
62344,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62345,female,22.0,bachelor's degree,never smokes,never drinks
62346,male,20.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
62347,male,20.0,bachelor's degree,never smokes,never drinks
62348,female,20.0,bachelor's degree,never smokes,never drinks
62349,female,19.0,bachelor's degree,never smokes,never drinks
62350,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
62351,female,18.0,bachelor's degree,never smokes,never drinks
62352,female,19.0,bachelor's degree,never smokes,never drinks
62353,female,19.0,bachelor's degree,never smokes,never drinks
62354,male,18.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
